cid,movie_id,department,gender,person_id,job,name
166685,32940,Directing,0,1343972,"Script Supervisor","Margaret Tary"
166696,42994,Writing,0,40333,Writer,"Satoshi Kon"
166697,42994,Production,2,12184,Producer,"Shigeru Watanabe"
166698,42994,Editing,2,1697,Editor,"Takeshi Seyama"
166699,42994,Production,0,1343987,"Executive Producer","Katsuhiro Ohtomo"
166700,19096,Editing,0,115085,Editor,"Marston Fay"
166701,19096,Art,2,978515,"Art Direction","Ralph Berger"
166702,19096,Art,2,4349,"Art Direction","Albert S. D'Agostino"
166703,19096,Art,0,1344056,"Set Decoration","Charles Nields"
166704,19096,Art,2,7338,"Set Decoration","Darrell Silvera"
166705,19096,"Costume & Make-Up",1,38229,"Costume Design","Renié"
166706,19096,Directing,0,1337171,"Assistant Director","Ruby Rosenberg"
166707,19096,Crew,0,20148,"Sound Recordist","Earl A. Wolcott"
166708,19096,Crew,2,3252,"Special Effects","Vernon L. Walker"
166716,282919,Directing,2,6258,Director,"Peter Weck"
166725,14412,"Costume & Make-Up",0,9969,"Makeup Artist","Robert Sidell"
166726,14412,"Costume & Make-Up",0,1286344,Hairstylist,"Adele Taylor"
166727,14412,Art,2,1344256,"Construction Coordinator","Robert L. Anderson"
166728,14412,Art,2,1344257,"Set Designer","Richard McKenzie"
166729,14412,Art,0,1012326,Leadman,"Robert Planck"
166730,14412,Art,0,16571,"Set Designer","Sig Tingloff"
166731,14412,Crew,0,143906,"Property Master","Robert J. Visciglia Sr."
166732,14412,Art,0,1344260,"Standby Painter","Ray Jarvis"
166733,14412,Sound,0,1344261,"Sound Editor","Patrick Drummond"
166734,14412,Sound,0,1344264,"Sound Editor","Robert Grieve"
166735,14412,Sound,0,1344267,"Boom Operator","David Sanucci"
166736,14412,Crew,0,161753,"Stunt Coordinator","William H. Burton"
166737,14412,Crew,2,16617,"Stunt Coordinator","Ron Stein"
166738,14412,Sound,0,1344273,"Music Editor","Cliff Kohlweck"
166739,14412,Crew,0,1344274,"Transportation Captain","Michael Antunez"
166740,14412,Crew,0,1344276,"Transportation Coordinator","James Antúnez"
166741,14412,Crew,0,1344277,"Transportation Captain","Sam Segal"
166742,14412,Directing,1,1344278,"Script Supervisor","Pamela Alch"
166743,14412,Production,0,1344279,"Location Manager","Mark Indig"
166744,14412,Production,0,1344280,"Location Manager","Daniel Schneider"
166745,14412,Crew,0,1344283,Choreographer,"Tad Tadlock"
166761,39770,Writing,1,6295,Writer,"Catherine Breillat"
166765,311,Writing,0,1344882,Novel,"Harry Grey"
166767,22112,Production,0,115084,Producer,"Michael Kraike"
166768,22112,Sound,2,7647,Music,"Miklós Rózsa"
166769,22112,Camera,2,1940,"Director of Photography","Franz Planer"
166770,22112,Editing,2,2920,Editor,"Ted J. Kent"
166771,22112,Art,0,29637,"Art Direction","Bernard Herzbrun"
166772,22112,Art,2,874,"Art Direction","Boris Leven"
166773,22112,Art,0,30107,"Set Decoration","Oliver Emert"
166774,22112,Art,2,12348,"Set Decoration","Russell A. Gausman"
166775,22112,"Costume & Make-Up",1,417597,"Costume Design","Yvonne Wood"
166781,1976,Art,2,14448,"Art Direction","Robert M. Haas"
166782,1976,Editing,2,18595,Editor,"Warren Low"
166783,1976,"Costume & Make-Up",2,4127,"Costume Design",Orry-Kelly
166811,12919,Production,0,1345446,"Executive Producer","Ron Beckman"
166812,12919,Production,2,2145,Co-Producer,"Mark Burg"
166813,12919,Production,0,27006,"Executive Producer","Jere Henshaw"
166814,12919,Production,2,4052,Producer,"Thom Mount"
166815,12919,Production,0,82954,"Associate Producer","Michael Swerdlick"
166816,12919,Sound,2,43393,Music,"Robert Folk"
166823,19423,Writing,0,146846,Screenplay,"Kelly Senecal"
166824,19423,Production,0,1313785,"Executive Producer","Diane Boehme"
166825,19423,Production,0,62901,Producer,"Stephen Hegyes"
166826,19423,Production,2,40608,"Associate Producer","Jonathan Shore"
166827,19423,Production,2,43899,"Line Producer","Brad Van Arragon"
166828,19423,Production,2,43901,Producer,"Shawn Williamson"
166829,19423,Sound,0,550644,Music,"Patric Caird"
166832,7443,Production,0,1345578,"Executive Producer","Michael Rose"
166833,55735,Production,0,1345669,"Line Producer","Lara Blasingame"
166834,55735,Production,0,1345670,"Executive Producer","Charlie Bravo"
166835,55735,Production,0,292876,Producer,"Bryan Lewis"
166836,55735,Sound,2,1073311,Music,"Jon McCallum"
166850,51300,Writing,2,82798,Writer,"Rustam Ibragimbekov"
166851,51300,Writing,2,82796,Writer,"Nikita Mikhalkov"
166868,124680,Writing,0,938945,Writer,"Gregor Nicholas"
166869,124680,Writing,0,1233745,Writer,"Johanna Pigott"
166870,124680,Writing,0,129710,Writer,"James Salter"
166877,44181,Production,0,1346094,Producer,"Don Ashley"
166878,44181,Production,0,1346095,Producer,"Amy Greenspun"
166879,44181,Production,0,130405,Producer,"Gary Preisler"
166880,44181,Production,0,1346096,"Line Producer","Nick Goodwin Self"
166881,44181,Production,0,1346097,"Executive Producer","Brian Greenspun"
166882,44181,Production,0,1346098,"Executive Producer","Charles V. Kinstler"
166883,44181,Production,0,1346099,"Executive Producer","Leland Preisler"
166884,44181,Sound,0,587228,Music,"Chris Horvath"
166885,47446,Writing,0,1346171,Writer,"Edith Hamilton"
166887,10750,Production,0,66625,Producer,"Jack E. Freedman"
166888,10750,Production,0,66626,Producer,"Patricia Herskovic"
166889,10750,Production,0,66628,Producer,"Wayne S. Williams"
166890,10750,Sound,2,43393,"Original Music Composer","Robert Folk"
166891,10750,Production,0,16516,Casting,"Caro Jones"
166892,43013,Writing,0,1346403,Novel,"Alexander Klein"
166907,4499,Directing,0,37551,"Assistant Director","Miguel Ángel Pérez Campos"
166910,15171,Production,2,13594,Producer,"Joseph Barbera"
166911,15171,Production,2,61482,"Executive Producer","Edgar M. Bronfman"
166912,15171,Production,2,13620,Producer,"William Hanna"
166913,15171,Sound,0,68137,Music,"Irwin Kostal"
166920,4836,Writing,0,39667,Novel,"J.J. Connolly"
166922,27636,Editing,0,31985,Editor,"Renato Cinquini"
166923,27636,Production,0,1346861,Casting,"Priscilla Contardi"
166924,28043,Camera,2,25826,"Director of Photography","Mario Bava"
166925,5481,Editing,0,102113,Editor,"Roberto Sterbini"
166926,5481,Art,2,1191532,"Production Design","Franco Vanorio"
166927,5481,Sound,0,1346862,"Original Music Composer","Dino Cappa"
166928,5481,Sound,0,1346863,"Original Music Composer","Alessandro Centofanti"
166929,5481,Sound,0,1346864,"Original Music Composer","Walter Martino"
166933,26710,Directing,0,232937,Director,"Cheryl Dunye"
166951,12780,Writing,0,553866,Screenplay,"Elsa Tang"
166952,12780,Writing,0,1346932,Screenplay,"Lau Daai-Muk"
166970,284096,Directing,0,37186,Director,"Josée Dayan"
166971,284096,Writing,0,237652,Screenplay,"Yann Andréa"
166972,25504,Production,0,26959,Producer,"Samuel Fuller"
166973,25504,Production,0,239413,"Executive Producer","Sam Firks"
166974,25504,Production,2,115450,"Executive Producer","Leon Fromkess"
166975,25504,Camera,2,7648,"Director of Photography","Stanley Cortez"
166976,25504,Camera,0,26959,"Director of Photography","Samuel Fuller"
166977,25504,Editing,2,34439,Editor,"Jerome Thoms"
166983,41645,Production,2,43330,Producer,"Ventura Pons"
166985,38909,Writing,2,16830,Screenplay,"Boaz Davidson"
166986,38909,Writing,2,16830,Story,"Boaz Davidson"
166987,38909,Writing,0,65653,Story,"Eli Tavor"
166988,38909,Writing,0,1347251,Screenplay,"Tomás Benitez"
166989,38909,Writing,0,1347252,Screenplay,"Shepard Goldman"
166990,38909,Production,2,33008,Producer,"Menahem Golan"
166991,38909,Production,2,65310,"Associate Producer","Kenny Ortega"
166992,38909,Production,0,1347253,Producer,"Brian Gendece"
166993,38909,Sound,2,190115,Music,"Michael Bishop"
166994,38909,Sound,2,1400,Music,"Wojciech Kilar"
167035,124029,Directing,2,55259,Director,"Paul Rodríguez"
167036,124029,Writing,0,554009,Writer,"Robert Grasmere"
167037,124029,Writing,0,1347836,Writer,"Francisca Matos"
167038,124029,Writing,2,55259,Characters,"Paul Rodríguez"
167039,124029,Writing,2,72225,Story,"Mark Twain"
167040,124029,Production,0,1113680,Producer,"Barry L. Collier"
167041,124029,Production,2,16838,Producer,"Steven Paul"
167042,124029,Production,0,1347837,"Associate Producer","Samm Pena"
167043,124029,Production,2,41737,"Associate Producer","Tony Plana"
167044,124029,Sound,2,46922,Music,"Jeffrey Johnson"
167045,124029,Sound,0,1347838,Music,"Steven Jae Johnson"
167063,1396,Writing,0,55517,Writer,"Aleksandr Misharin"
167064,1396,Writing,2,8452,Writer,"Andrei Tarkovsky"
167065,5652,Crew,2,1348145,"Title Graphics","Maurice Binder"
167066,5652,Crew,0,1348146,"Production Office Assistant","Louis Lombardo"
167067,5652,Crew,0,1348147,"Title Graphics","David Stone Martin"
167068,5652,Sound,2,40460,Music,"Leith Stevens"
167069,5652,Sound,0,122083,"Sound Designer","Bert Schoenfeld"
167070,5652,Sound,0,1348149,"Sound Designer","Jack Kirschner"
167071,5652,Sound,0,1348150,"Sound Editor","Cathey Burrow"
167072,5652,Art,0,44624,"Production Design","Louis Clyde Stoumen"
167075,11347,Writing,2,1544,Writer,"Bram Stoker"
167076,60595,Writing,0,573548,Novel,"Hermann Hesse"
167082,17915,Writing,0,1348423,Writer,"Michael Covertino"
167084,48797,Directing,2,81116,Director,"Eliseo Subiela"
167085,48797,Writing,2,81116,Writer,"Eliseo Subiela"
167092,39387,Writing,2,84736,Writer,"Ivan Passer"
167093,39387,Writing,2,3974,Writer,"Miloš Forman"
167095,33676,Writing,0,58075,Story,"Bill L. Norton"
167096,33676,Writing,0,1044407,Story,"Bryan Gindoff"
167097,33258,Directing,0,58075,Director,"Bill L. Norton"
167098,33258,Writing,0,58075,Writer,"Bill L. Norton"
167099,33258,Writing,2,1,Characters,"George Lucas"
167100,33258,Writing,1,687,Characters,"Gloria Katz"
167101,33258,Writing,2,686,Characters,"Willard Huyck"
167102,33258,Camera,2,8750,"Director of Photography","Caleb Deschanel"
167103,33258,Editing,1,16157,Editor,"Tina Hirsch"
167104,33258,Production,2,665,Producer,"Howard G. Kazanjian"
167105,33258,Production,2,1,"Executive Producer","George Lucas"
167107,37691,Writing,2,15490,Writer,"Paul Laverty"
167111,15596,Production,2,26713,Producer,"Chuck Russell"
167112,15596,Production,2,1524,"Executive Producer","Harold Ramis"
167113,15596,Production,0,1348654,"Executive Producer","Michael Endler"
167114,15596,Production,0,1348655,"Executive Producer","Estelle Endler"
167123,3875,Production,0,3081,Casting,"Des Hamilton"
167127,2061,Production,0,1348784,"Executive Producer","Teddy Gerberg"
167128,2061,Production,2,1174,"Executive Producer","Peter Aalbæk Jensen"
167129,22597,Production,2,1593,Casting,"Joseph Middleton"
167130,22597,Sound,0,1348796,Music,"Julianne Kelley"
167131,22597,Production,2,48498,Producer,"Mickey Liddell"
167132,22597,Production,2,1593,Producer,"Joseph Middleton"
167133,22597,Writing,2,88967,Writer,"Greg Berlanti"
167134,22597,Sound,2,48498,"Music Editor","Mickey Liddell"
167164,24982,Production,0,1331173,Producer,"John Bruno"
167165,24982,Production,2,2710,Producer,"James Cameron"
167166,24982,Production,2,592012,Producer,"Chuck Comisky"
167167,24982,Production,0,8533,"Executive Producer","Giedra Rackauskas"
167168,24982,Production,0,1234266,Producer,"Janace Tashjian"
167169,24982,Production,2,140264,"Line Producer","Andrew Wight"
167170,24982,Sound,2,49285,Music,"Joel McNeely"
167171,24982,Sound,0,1349155,Music,"Lisa Torban"
167176,37833,Crew,2,117579,"Sound Recordist","Hans Weeren"
167178,7453,Production,2,4507,Producer,"Gary Barber"
167179,7453,Production,2,4504,Producer,"Roger Birnbaum"
167180,7453,Production,2,21635,Producer,"Jonathan Glickman"
167181,7453,Production,2,1349345,Producer,"Nick Goldsmith"
167182,7453,Production,2,6737,Producer,"Jay Roach"
167183,7453,Production,2,52843,"Executive Producer","Douglas Adams"
167184,7453,Production,2,58870,"Executive Producer","Derek Evans"
167185,7453,Production,0,1349346,"Executive Producer","Robbie Stamp"
167188,24008,Writing,2,3147,Screenplay,"I. A. L. Diamond"
167189,24008,Writing,0,72835,Story,"Harry Segall"
167190,24008,Art,0,1335591,"Art Direction","George Patrick"
167191,24008,Art,2,3358,"Art Direction","Lyle R. Wheeler"
167192,24008,Art,2,8508,"Set Decoration","Thomas Little"
167193,24008,Art,2,9587,"Set Decoration","Walter M. Scott"
167195,18449,"Costume & Make-Up",0,1349472,"Makeup Artist","James R. Barker"
167196,18449,"Costume & Make-Up",0,1349473,Hairstylist,"Fae M. Smith"
167202,42252,Writing,0,46601,Writer,"Thomas McGuane"
167203,42252,Production,2,9169,Producer,"Elliott Kastner"
167204,42252,Production,1,47926,"Associate Producer","Marion Rosenberg"
167205,42252,Production,0,58076,Producer,"Robert M. Sherman"
167206,42252,Camera,0,16189,"Director of Photography","Michael C. Butler"
167207,42252,Editing,1,6453,Editor,"Dede Allen"
167208,42252,Editing,2,852,Editor,"Gerald B. Greenberg"
167209,42252,Editing,2,34484,Editor,"Stephen A. Rotter"
167210,42252,Art,2,1222,"Production Design","Albert Brenner"
167218,47615,Directing,0,104583,Director,"Stephen C. Apostolof"
167219,47615,Writing,2,44763,Screenplay,"Edward D. Wood Jr."
167228,36652,Writing,2,72062,Screenplay,"Talbot Jennings"
167229,36652,Writing,0,592459,Screenplay,"Tess Slesinger"
167230,36652,Writing,0,14859,Screenplay,"Claudine West"
167231,36652,Writing,0,1028266,Novel,"Pearl S. Buck"
167232,6106,Production,0,1350049,Producer,"Gerald Green"
167234,40913,Writing,0,405142,Writer,"Shelagh Delaney"
167235,40913,Production,0,119512,"Associate Producer","Paul Cowan"
167236,40913,Production,0,70145,Producer,"Roger Randall-Cutler"
167237,40913,Sound,2,39023,"Original Music Composer","Richard Hartley"
167238,40913,Camera,2,57699,"Director of Photography","Peter Hannan"
167243,1813,Editing,2,1732,Editor,"Mark Warner"
167244,1813,Sound,2,1213,"Original Music Composer","James Newton Howard"
167245,1813,Production,1,12050,Producer,"Anne Kopelson"
167246,1813,Production,2,10764,Producer,"Arnold Kopelson"
167247,1813,Production,2,376,Producer,"Arnon Milchan"
167266,14310,Production,0,65994,Producer,"Andrew Lau"
167267,14310,Sound,2,21903,Music,"Kwong Wing Chan"
167268,14310,Editing,2,21905,Editor,"Danny Pang"
167269,14310,Crew,0,70749,Cinematography,"Man-Ching Ng"
167274,1493,Production,1,18277,Producer,"Sandra Bullock"
167275,1493,Production,1,62365,Co-Producer,"Katie Ford"
167276,1493,Production,2,1296,"Executive Producer","Bruce Berman"
167277,1493,Production,2,18323,"Executive Producer","Marc Lawrence"
167278,1493,Production,0,18135,"Executive Producer","Ginger Sledge"
167296,15037,Sound,2,25143,Music,"David Kitay"
167297,15037,Camera,2,43891,"Director of Photography","Lloyd Ahern II"
167298,15037,Editing,2,12940,Editor,"Michael Jablow"
167299,15037,"Costume & Make-Up",2,40471,"Costume Design","Mark Bridges"
167300,16161,Camera,2,9771,"Director of Photography","Charles Mills"
167301,16161,Editing,2,9772,Editor,"Bruce Cannon"
167302,16161,Art,0,22145,"Production Design","Keith Brian Burns"
167303,16161,"Costume & Make-Up",1,15524,"Costume Design","Ruth E. Carter"
167324,21644,Directing,0,939275,Director,"Paul Cox"
167362,10237,Editing,2,961123,Editor,"Stanley Warnow"
167363,16176,Camera,0,51914,"Director of Photography","Tony Imi"
167364,16417,Camera,0,1273378,"Director of Photography","James Robb"
167380,44321,Production,1,6100,Producer,"Margaret Ménégoz"
167381,44321,Production,0,5874,Co-Producer,"Jaime Osorio Gómez"
167382,44321,Production,2,23393,Producer,"Barbet Schroeder"
167386,20187,Production,2,5322,"Executive Producer","David Brown"
167387,20187,Production,2,1297,"Executive Producer","Richard D. Zanuck"
167391,14372,Writing,2,7191,Story,"David Webb Peoples"
167392,14372,Writing,2,7191,Screenplay,"David Webb Peoples"
167393,14372,Writing,2,7671,Screenplay,"Jeb Stuart"
167394,14372,Production,2,41383,Producer,"Aurelio De Laurentiis"
167395,14372,Production,0,120184,Producer,"Luigi De Laurentiis"
167396,14372,Production,2,7681,"Executive Producer","Charles Gordon"
167397,14372,Production,2,1093,"Executive Producer","Lawrence Gordon"
167398,14372,Sound,2,1760,"Original Music Composer","Jerry Goldsmith"
167399,14372,Camera,2,21516,"Director of Photography","Alex Thomson"
167400,14372,Editing,2,8881,Editor,"John F. Burnett"
167401,14372,Editing,2,53687,Editor,"Roberto Silvi"
167414,33257,Production,0,1045533,Producer,"Juan López Moctezuma"
167415,33257,Production,0,1121997,"Executive Producer","Moshe Rosemberg"
167416,33257,Production,0,1351560,"Executive Producer","Samuel Rosemberg"
167417,33257,Production,0,1059552,Producer,"Roberto Viskin"
167418,33257,Sound,0,1351561,Music,"Mario Lozua"
167419,33257,Sound,0,1351562,Music,"Hector Morely"
167420,33257,Sound,0,1351563,Music,"Pepe Ávila"
167421,33257,Camera,0,55121,"Director of Photography","Rafael Corkidi"
167422,33257,Camera,0,1281252,"Director of Photography","Antonio Reynoso"
167423,31767,Writing,0,89860,Novel,"Aldous Huxley"
167424,31767,Production,2,65305,"Associate Producer","Roy Baird"
167425,31767,Production,2,32327,Producer,"Ken Russell"
167426,31767,Production,2,39106,Producer,"Robert H. Solo"
167427,31767,Sound,0,1351566,Music,"Peter Maxwell Davies"
167428,31767,Camera,2,10639,"Director of Photography","David Watkin"
167429,31767,Editing,2,23865,Editor,"Michael Bradsell"
167430,31767,Art,0,86290,"Production Design","Derek Jarman"
167451,109264,Directing,0,108128,Director,"Malcolm Leo"
167452,109264,Directing,2,81186,Director,"Andrew Solt"
167453,109264,Writing,0,108128,Writer,"Malcolm Leo"
167454,109264,Writing,2,81186,Writer,"Andrew Solt"
167455,109264,Production,0,108128,Producer,"Malcolm Leo"
167456,109264,Production,2,81186,Producer,"Andrew Solt"
167464,32284,Writing,0,1031288,Writer,"Tiffanie DeBartolo"
167514,52537,Directing,0,1352792,Director,"Seth Michael Donsky"
167515,52537,Production,0,1352793,Producer,"Adrian Agramonte"
167516,52537,Production,0,1352794,Producer,"Bernard Arbit"
167517,52537,Production,0,1352795,Producer,"John Hochroth"
167518,52537,Production,0,1352792,Producer,"Seth Michael Donsky"
167519,52537,Writing,0,1352792,Writer,"Seth Michael Donsky"
167520,52537,Production,0,1352794,"Executive Producer","Bernard Arbit"
167521,52537,Production,0,1352797,"Executive Producer","Mark Weiner"
167522,52537,Production,0,1352798,"Executive Producer","Barry Witz"
167523,52537,Production,0,223752,"Associate Producer","Per Melita"
167524,52537,Production,0,1352799,"Associate Producer","Jill Rubin"
167525,52537,Sound,0,1352800,Music,"Q. Lazzarus"
167526,52537,Sound,0,1352801,Music,"Danny Z."
167527,28029,Writing,1,132195,Writer,"Pamela Gray"
167535,2470,Camera,2,4376,"Director of Photography","José Luis Alcaine"
167536,2470,Editing,1,69352,Editor,"Carmen Frías"
167537,2470,Sound,2,3529,"Original Music Composer","Antoine Duhamel"
167538,2470,"Costume & Make-Up",0,16986,"Costume Design","Lala Huete"
167553,55699,Writing,2,68124,Screenplay,"Nick Thiel"
167554,55699,Writing,0,1346592,Screenplay,"Eric Alter"
167566,204372,Production,0,960883,Producer,"Verónica Chen"
167567,204372,Production,0,1353470,Producer,"Martín de Arbelaiz"
167568,204372,Production,0,8571,Producer,"Donald Ranvaud"
167569,204372,Sound,0,1353471,Music,"Edgardo Rudnitzky"
167570,204372,Sound,0,1099203,Music,"Chango Spaciuk"
167571,28100,Writing,2,89045,Adaptation,"Benjamin Glazer"
167572,28100,Production,0,122964,Producer,"Henry Ephron"
167573,28100,Camera,0,70821,"Director of Photography","Charles G. Clarke"
167574,28100,Editing,2,3099,Editor,"William Reynolds"
167575,28100,Art,2,9061,"Art Direction","Jack Martin Smith"
167576,28100,Art,2,3358,"Art Direction","Lyle R. Wheeler"
167577,28100,"Costume & Make-Up",0,26174,"Costume Design","Mary Wills"
167578,28100,Crew,0,1234779,Choreographer,"Agnes de Mille"
167579,28100,Crew,0,1353485,Choreographer,"Rod Alexander"
167580,28100,Art,2,9586,"Set Decoration","Chester L. Bayhi"
167581,28100,Art,2,9587,"Art Direction","Walter M. Scott"
167582,28100,"Costume & Make-Up",0,26175,"Makeup Artist","Ben Nye"
167583,28100,"Costume & Make-Up",0,26176,Hairstylist,"Helen Turpin"
167584,28100,Directing,0,123014,"Assistant Director","Stanley Hough"
167585,13936,Crew,0,1234779,Choreographer,"Agnes de Mille"
167586,13936,Production,2,138407,Producer,"Arthur Hornblow Jr."
167587,13936,Camera,2,10005,"Director of Photography","Robert Surtees"
167588,13936,"Costume & Make-Up",2,4127,"Costume Design",Orry-Kelly
167589,801,Writing,2,11956,Writer,"Mitch Markowitz"
167590,801,Production,2,949,Casting,"Louis DiGiaimo"
167591,801,"Costume & Make-Up",2,8649,"Costume Design","Keith Denny"
167592,801,"Costume & Make-Up",0,74693,"Makeup Artist","Eric Allwright"
167593,801,"Costume & Make-Up",0,29064,Hairstylist,"Mike Lockey"
167614,23132,Production,0,1353588,Producer,"Kim Yoon-young"
167615,23132,Production,0,1353589,Producer,"Shinichiro Nakata"
167616,23132,Sound,2,64886,"Original Music Composer","Lee Dong-jun"
167617,23132,Crew,0,118673,Cinematography,"Hyun-chul Pak"
167630,13465,Sound,2,64868,Music,"Oliver Wallace"
167631,13465,Writing,0,27761,Story,"Washington Irving"
167632,13465,Writing,2,138176,Story,"Kenneth Grahame"
167634,13633,Writing,2,1272146,Writer,"Richard Di Lello"
167647,19322,Writing,2,5246,Screenplay,"Reginald Rose"
167648,19322,Production,2,51882,Producer,"Euan Lloyd"
167649,19322,Production,0,107415,"Executive Producer","Chris Chrisafis"
167650,19322,Sound,0,51883,"Original Music Composer","Roy Budd"
167651,19322,Camera,0,10709,"Director of Photography","Phil Meheux"
167652,19322,Editing,2,10495,Editor,"John Grover"
167653,19322,Production,1,1353832,Casting,"Esta Charkham"
167654,19322,Writing,0,1353833,Novel,"James Follett"
167655,19322,Art,2,7756,"Production Design","Syd Cain"
167656,19322,Art,0,1328371,"Art Direction","Maurice Cain"
167657,19322,"Costume & Make-Up",0,1203137,"Makeup Artist","Neville Smallwood"
167658,19322,"Costume & Make-Up",0,26873,Hairstylist,"Jeanette Freeman"
167659,36819,Production,2,280,Producer,"Terry Gilliam"
167660,36819,Production,2,10593,"Executive Producer","George Harrison"
167661,36819,Production,0,61865,"Executive Producer","Denis O'Brien"
167662,36819,Production,0,1057320,"Executive Producer","Neville C. Thompson"
167663,36819,Sound,0,1250017,"Original Music Composer","Mike Moran"
167664,36819,Camera,2,10717,"Director of Photography","Peter Biziou"
167665,36819,Editing,2,10718,Editor,"Julian Doyle"
167666,36819,Production,1,390,Casting,"Irene Lamb"
167667,36819,Art,0,1353879,"Production Design","Milly Burns"
167668,36819,Art,2,391,"Art Direction","Norman Garwood"
167669,30950,Writing,0,1353910,Writer,"Julian Barnes"
167670,30950,Writing,2,29483,Writer,"Adrian Hodges"
167673,287305,Directing,2,68998,Director,"Carlo Rola"
167691,2894,Writing,0,28751,Writer,"Grace Elliott"
167692,2894,Writing,2,28615,Writer,"Éric Rohmer"
167693,48205,Writing,2,28615,Writer,"Éric Rohmer"
167695,21185,Writing,0,1354107,Story,"Deborah Blum"
167696,21185,Writing,2,27518,Story,"Lowell Ganz"
167697,21185,Writing,2,27519,Story,"Babaloo Mandel"
167698,21185,Writing,2,27518,Screenplay,"Lowell Ganz"
167699,21185,Writing,2,27519,Screenplay,"Babaloo Mandel"
167700,21185,Production,0,1354107,Producer,"Deborah Blum"
167701,21185,Production,0,1258850,Producer,"Tony Ganz"
167702,21185,Production,0,1354109,Co-Producer,"Raymond Hartwick"
167703,21185,Production,2,6159,"Executive Producer","Ron Howard"
167704,21185,Production,0,1354110,"Associate Producer","Kate Long"
167705,21185,Production,0,1354111,"Associate Producer","David Wolff"
167706,2018,Sound,0,20744,Songs,"Mervyn Warren"
167707,6279,Sound,0,20744,Songs,"Mervyn Warren"
167708,32316,Sound,0,20744,"Original Music Composer","Mervyn Warren"
167709,32316,Sound,0,20744,Songs,"Mervyn Warren"
167715,46286,Writing,2,178452,Writer,"Tony Guma"
167716,46286,Writing,2,148100,Writer,"Donal Lardner Ward"
167725,31304,Writing,2,45791,Writer,"Roy Andersson"
167728,18862,Writing,2,75463,Writer,"Michael Hitchcock"
167729,46466,Sound,2,66675,"Original Music Composer","Luis Bacalov"
167730,46466,Camera,2,52026,"Director of Photography","Vilko Filac"
167736,21052,Writing,2,9612,Writer,"Ed Solomon"
167746,90148,Writing,1,23330,Writer,"Isabel Allende"
167747,90148,Writing,0,1355204,Writer,"Donald Freed"
167748,31773,Writing,2,70981,Screenplay,"George Oppenheimer"
167749,31773,Production,2,3633,Producer,"Lawrence Weingarten"
167750,31773,Sound,2,29967,Music,"William Axt"
167751,31773,Editing,0,103485,Editor,"Fredrick Y. Smith"
167752,31773,Art,2,9062,"Art Direction","Cedric Gibbons"
167757,13441,Writing,2,239075,Writer,"Dylan Kidd"
167762,8011,Writing,0,32870,Screenplay,"Paul Ohl"
167763,8011,Writing,2,22007,Story,"Brad Mirman"
167764,8011,Writing,2,53867,Story,"William N. Panzer"
167766,36259,Writing,0,70835,Writer,"Jonathan R. Betuel"
167767,36259,Directing,0,70835,Director,"Jonathan R. Betuel"
167768,36259,Sound,0,70835,Music,"Jonathan R. Betuel"
167769,23102,"Costume & Make-Up",0,1355442,"Costume Design","Joe King"
167770,46088,Writing,0,1226621,Dialogue,"Peter Fernandez"
167771,2289,Art,0,16595,"Art Direction","Pier Luigi Basile"
167772,855,Art,0,16595,"Art Direction","Pier Luigi Basile"
167780,15239,Writing,2,78021,Story,"Lloyd Kaufman"
167781,15239,Production,2,78023,Producer,"Michael Herz"
167782,15239,Production,2,78021,Producer,"Lloyd Kaufman"
167783,15239,Camera,2,78021,"Director of Photography","Lloyd Kaufman"
167784,15239,Camera,0,59953,"Director of Photography","James A. Lebovitz"
167785,15239,Editing,0,107482,Editor,"Richard W. Haines"
167786,15239,Production,2,94134,Casting,"Brian Katkin"
167787,15239,Production,0,1355594,Casting,"Stacy Kelley"
167788,15239,Production,0,1355595,Casting,"Rhonda Krafchin"
167789,15239,Art,0,1355596,"Art Direction","Alexandra Mazur"
167790,15239,Art,0,1072644,"Art Direction","Barry Shapiro"
167791,15239,Crew,0,1207076,"Makeup Effects","Jennifer Aspinall"
167792,69977,Writing,2,95262,Screenplay,"Richard Sale"
167793,69977,Writing,2,95262,Story,"Richard Sale"
167794,69977,Writing,0,94297,Screenplay,"William Wister Haines"
167798,877,Camera,2,13338,"Director of Photography","Lee Garmes"
167800,32049,Writing,0,1291647,Screenplay,"Max Strom"
167801,32049,Writing,2,80246,Screenplay,"John Allen Nelson"
167822,1430,Production,0,1247760,Producer,"Charles Bishop"
167843,1499,Writing,2,19502,Characters,"Kevin Eastman"
167844,1499,Writing,2,19503,Characters,"Peter Laird"
167845,1499,Writing,2,76418,Writer,"Stuart Gillard"
167846,1499,Production,0,147407,Producer,"David Chan"
167847,1499,Production,1,1122495,Producer,"Kim Dawson"
167848,1499,Sound,2,8933,Music,"John Du Prez"
167849,1499,Camera,2,33010,"Director of Photography","David Gurfinkel"
167853,1498,Writing,2,19502,Characters,"Kevin Eastman"
167854,1498,Writing,2,19503,Characters,"Peter Laird"
167855,1498,Writing,0,1332745,Story,"Bobby Herbeck"
167856,1498,Writing,0,175502,Screenplay,"Todd W. Langen"
167857,1498,Writing,0,1332745,Screenplay,"Bobby Herbeck"
167858,1498,Sound,2,8933,Music,"John Du Prez"
167875,1497,Writing,2,19502,Characters,"Kevin Eastman"
167876,1497,Writing,2,19503,Characters,"Peter Laird"
167877,1497,Writing,0,175502,Writer,"Todd W. Langen"
